,STABR,2006_AFGR,2006_AMAFGR,2006_ASAFGR,2006_HIAFGR,2006_BLAFGR,2006_WHAFGR,2006_REGDIP,2006_AMREGDIP,2006_ASREGDIP,2006_HIREGDIP,2006_BLREGDIP,2006_WHREGDIP,2006_AFGRBASE,2006_AMAFGRBASE,2006_ASAFGRBASE,2006_HIAFGRBASE,2006_BLAFGRBASE,2006_WHAFGRBASE,2006_TOTD912,2006_TOTD9,2006_AMD9M,2006_AMD9F,2006_AMD9U,2006_ASD9M,2006_ASD9F,2006_ASD9U,2006_HID9M,2006_HID9F,2006_HID9U,2006_BLD9M,2006_BLD9F,2006_BLD9U,2006_WHD9M,2006_WHD9F,2006_WHD9U,2006_TOTD10,2006_AMD10M,2006_AMD10F,2006_AMD10U,2006_ASD10M,2006_ASD10F,2006_ASD10U,2006_HID10M,2006_HID10F,2006_HID10U,2006_BLD10M,2006_BLD10F,2006_BLD10U,2006_WHD10M,2006_WHD10F,2006_WHD10U,2006_TOTD11,2006_AMD11M,2006_AMD11F,2006_AMD11U,2006_ASD11M,2006_ASD11F,2006_ASD11U,2006_HID11M,2006_HID11F,2006_HID11U,2006_BLD11M,2006_BLD11F,2006_BLD11U,2006_WHD11M,2006_WHD11F,2006_WHD11U,2006_TOTD12,2006_AMD12M,2006_AMD12F,2006_AMD12U,2006_ASD12M,2006_ASD12F,2006_ASD12U,2006_HID12M,2006_HID12F,2006_HID12U,2006_BLD12M,2006_BLD12F,2006_BLD12U,2006_WHD12M,2006_WHD12F,2006_WHD12U,2006_DRP912,2006_DRP9,2006_DRP10,2006_DRP11,2006_DRP12,2006_DRPAM,2006_DRPAS,2006_DRPHI,2006_DRPBL,2006_DRPWH,2006_DRPM,2006_DRPF,2006_DRPU,2006_EBS912,2006_EBS9,2006_EBSAM9M,2006_EBSAM9F,2006_EBSAM9U,2006_EBSAS9M,2006_EBSAS9F,2006_EBSAS9U,2006_EBSHI9M,2006_EBSHI9F,2006_EBSHI9U,2006_EBSBL9M,2006_EBSBL9F,2006_EBSBL9U,2006_EBSWH9M,2006_EBSWH9F,2006_EBSWH9U,2006_EBS10,2006_EBSAM10M,2006_EBSAM10F,2006_EBSAM10U,2006_EBSAS10M,2006_EBSAS10F,2006_EBSAS10U,2006_EBSHI10M,2006_EBSHI10F,2006_EBSHI10U,2006_EBSBL10M,2006_EBSBL10F,2006_EBSBL10U,2006_EBSWH10M,2006_EBSWH10F,2006_EBSWH10U,2006_EBS11,2006_EBSAM11M,2006_EBSAM11F,2006_EBSAM11U,2006_EBSAS11M,2006_EBSAS11F,2006_EBSAS11U,2006_EBSHI11M,2006_EBSHI11F,2006_EBSHI11U,2006_EBSBL11M,2006_EBSBL11F,2006_EBSBL11U,2006_EBSWH11M,2006_EBSWH11F,2006_EBSWH11U,2006_EBS12,2006_EBSAM12M,2006_EBSAM12F,2006_EBSAM12U,2006_EBSAS12M,2006_EBSAS12F,2006_EBSAS12U,2006_EBSHI12M,2006_EBSHI12F,2006_EBSHI12U,2006_EBSBL12M,2006_EBSBL12F,2006_EBSBL12U,2006_EBSWH12M,2006_EBSWH12F,2006_EBSWH12U,2006_OTHCOM,2006_AMOHC,2006_ASOHC,2006_HIOHC,2006_BLOHC,2006_WHOHC,2006_EQUIV,2006_AMEQUIV,2006_ASEQUIV,2006_HIEQUIV,2006_BLEQUIV,2006_WHEQUIV,2007_STATENAME,2007_TOTD9,2007_AMD9M,2007_AMD9F,2007_AMD9,2007_ASD9M,2007_ASD9F,2007_ASD9,2007_HID9M,2007_HID9F,2007_HID9,2007_BLD9M,2007_BLD9F,2007_BLD9,2007_WHD9M,2007_WHD9F,2007_WHD9,2007_TOTD10,2007_AMD10M,2007_AMD10F,2007_AMD10,2007_ASD10M,2007_ASD10F,2007_ASD10,2007_HID10M,2007_HID10F,2007_HID10,2007_BLD10M,2007_BLD10F,2007_BLD10,2007_WHD10M,2007_WHD10F,2007_WHD10,2007_TOTD11,2007_AMD11M,2007_AMD11F,2007_AMD11,2007_ASD11M,2007_ASD11F,2007_ASD11,2007_HID11M,2007_HID11F,2007_HID11,2007_BLD11M,2007_BLD11F,2007_BLD11,2007_WHD11M,2007_WHD11F,2007_WHD11,2007_TOTD12,2007_AMD12M,2007_AMD12F,2007_AMD12,2007_ASD12M,2007_ASD12F,2007_ASD12,2007_HID12M,2007_HID12F,2007_HID12,2007_BLD12M,2007_BLD12F,2007_BLD12,2007_WHD12M,2007_WHD12F,2007_WHD12,2007_TOTD912,2007_TOTDAMM,2007_TOTDAMF,2007_TOTDAM,2007_TOTDASM,2007_TOTDASF,2007_TOTDAS,2007_TOTDHIM,2007_TOTDHIF,2007_TOTDHI,2007_TOTDBLM,2007_TOTDBLF,2007_TOTDBL,2007_TOTDWHM,2007_TOTDWHF,2007_TOTDWH,2007_TOTDM,2007_TOTDF,2007_EBS9,2007_EBSAM9M,2007_EBSAM9F,2007_EBSAM9,2007_EBSAS9M,2007_EBSAS9F,2007_EBSAS9,2007_EBSHI9M,2007_EBSHI9F,2007_EBSHI9,2007_EBSBL9M,2007_EBSBL9F,2007_EBSBL9,2007_EBSWH9M,2007_EBSWH9F,2007_EBSWH9,2007_EBS10,2007_EBSAM10M,2007_EBSAM10F,2007_EBSAM10,2007_EBSAS10M,2007_EBSAS10F,2007_EBSAS10,2007_EBSHI10M,2007_EBSHI10F,2007_EBSHI10,2007_EBSBL10M,2007_EBSBL10F,2007_EBSBL10,2007_EBSWH10M,2007_EBSWH10F,2007_EBSWH10,2007_EBS11,2007_EBSAM11M,2007_EBSAM11F,2007_EBSAM11,2007_EBSAS11M,2007_EBSAS11F,2007_EBSAS11,2007_EBSHI11M,2007_EBSHI11F,2007_EBSHI11,2007_EBSBL11M,2007_EBSBL11F,2007_EBSBL11,2007_EBSWH11M,2007_EBSWH11F,2007_EBSWH11,2007_EBS12,2007_EBSAM12M,2007_EBSAM12F,2007_EBSAM12,2007_EBSAS12M,2007_EBSAS12F,2007_EBSAS12,2007_EBSHI12M,2007_EBSHI12F,2007_EBSHI12,2007_EBSBL12M,2007_EBSBL12F,2007_EBSBL12,2007_EBSWH12M,2007_EBSWH12F,2007_EBSWH12,2007_EBS912,2007_EBSAMM,2007_EBSAMF,2007_EBSAM,2007_EBSASM,2007_EBSASF,2007_EBSAS,2007_EBSHIM,2007_EBSHIF,2007_EBSHI,2007_EBSBLM,2007_EBSBLF,2007_EBSBL,2007_EBSWHM,2007_EBSWHF,2007_EBSWH,2007_EBSM,2007_EBSF,2007_DRP9,2007_DRP10,2007_DRP11,2007_DRP12,2007_DRP912,2007_DRPAMM,2007_DRPAMF,2007_DRPAM,2007_DRPASM,2007_DRPASF,2007_DRPAS,2007_DRPHIM,2007_DRPHIF,2007_DRPHI,2007_DRPBLM,2007_DRPBLF,2007_DRPBL,2007_DRPWHM,2007_DRPWHF,2007_DRPWH,2007_DRPM,2007_DRPF,2007_TOTDPL,2007_AMDPL,2007_ASDPL,2007_HIDPL,2007_BLDPL,2007_WHDPL,2007_AFGEB,2007_AFGEBAM,2007_AFGEBAS,2007_AFGEBHI,2007_AFGEBBL,2007_AFGEBWH,2007_AFGR,2007_AFGRAM,2007_AFGRAS,2007_AFGRHI,2007_AFGRBL,2007_AFGRWH,2007_TOTOHC,2007_AMOHC,2007_ASOHC,2007_HIOHC,2007_BLOHC,2007_WHOHC,2007_TOTEQUIV,2007_AMEQUIV,2007_ASEQUIV,2007_HIEQUIV,2007_BLEQUIV,2007_WHEQUIV,2008_STATENAME,2008_TOTD9,2008_AMD9M,2008_AMD9F,2008_AMD9,2008_ASD9M,2008_ASD9F,2008_ASD9,2008_HID9M,2008_HID9F,2008_HID9,2008_BLD9M,2008_BLD9F,2008_BLD9,2008_WHD9M,2008_WHD9F,2008_WHD9,2008_TOTD10,2008_AMD10M,2008_AMD10F,2008_AMD10,2008_ASD10M,2008_ASD10F,2008_ASD10,2008_HID10M,2008_HID10F,2008_HID10,2008_BLD10M,2008_BLD10F,2008_BLD10,2008_WHD10M,2008_WHD10F,2008_WHD10,2008_TOTD11,2008_AMD11M,2008_AMD11F,2008_AMD11,2008_ASD11M,2008_ASD11F,2008_ASD11,2008_HID11M,2008_HID11F,2008_HID11,2008_BLD11M,2008_BLD11F,2008_BLD11,2008_WHD11M,2008_WHD11F,2008_WHD11,2008_TOTD12,2008_AMD12M,2008_AMD12F,2008_AMD12,2008_ASD12M,2008_ASD12F,2008_ASD12,2008_HID12M,2008_HID12F,2008_HID12,2008_BLD12M,2008_BLD12F,2008_BLD12,2008_WHD12M,2008_WHD12F,2008_WHD12,2008_TOTD912,2008_TOTDAMM,2008_TOTDAMF,2008_TOTDAM,2008_TOTDASM,2008_TOTDASF,2008_TOTDAS,2008_TOTDHIM,2008_TOTDHIF,2008_TOTDHI,2008_TOTDBLM,2008_TOTDBLF,2008_TOTDBL,2008_TOTDWHM,2008_TOTDWHF,2008_TOTDWH,2008_TOTDM,2008_TOTDF,2008_G9,2008_AM9M,2008_AM9F,2008_AM9,2008_AS9M,2008_AS9F,2008_AS9,2008_HI9M,2008_HI9F,2008_HI9,2008_BL9M,2008_BL9F,2008_BL9,2008_WH9M,2008_WH9F,2008_WH9,2008_G10,2008_AM10M,2008_AM10F,2008_AM10,2008_AS10M,2008_AS10F,2008_AS10,2008_HI10M,2008_HI10F,2008_HI10,2008_BL10M,2008_BL10F,2008_BL10,2008_WH10M,2008_WH10F,2008_WH10,2008_G11,2008_AM11M,2008_AM11F,2008_AM11,2008_AS11M,2008_AS11F,2008_AS11,2008_HI11M,2008_HI11F,2008_HI11,2008_BL11M,2008_BL11F,2008_BL11,2008_WH11M,2008_WH11F,2008_WH11,2008_G12,2008_AM12M,2008_AM12F,2008_AM12,2008_AS12M,2008_AS12F,2008_AS12,2008_HI12M,2008_HI12F,2008_HI12,2008_BL12M,2008_BL12F,2008_BL12,2008_WH12M,2008_WH12F,2008_WH12,2008_EBS912,2008_EBSAMM,2008_EBSAMF,2008_EBSAM,2008_EBSASM,2008_EBSASF,2008_EBSAS,2008_EBSHIM,2008_EBSHIF,2008_EBSHI,2008_EBSBLM,2008_EBSBLF,2008_EBSBL,2008_EBSWHM,2008_EBSWHF,2008_EBSWH,2008_EBSM,2008_EBSF,2008_DRP9,2008_DRP10,2008_DRP11,2008_DRP12,2008_DRP912,2008_DRPAMM,2008_DRPAMF,2008_DRPAM,2008_DRPASM,2008_DRPASF,2008_DRPAS,2008_DRPHIM,2008_DRPHIF,2008_DRPHI,2008_DRPBLM,2008_DRPBLF,2008_DRPBL,2008_DRPWHM,2008_DRPWHF,2008_DRPWH,2008_DRPM,2008_DRPF,2008_TOTDPL,2008_AMDPL,2008_ASDPL,2008_HIDPL,2008_BLDPL,2008_WHDPL,2008_AFGEB,2008_AFGEBAM,2008_AFGEBAS,2008_AFGEBHI,2008_AFGEBBL,2008_AFGEBWH,2008_AFGR,2008_AFGRAM,2008_AFGRAS,2008_AFGRHI,2008_AFGRBL,2008_AFGRWH,2008_TOTOHC,2008_AMOHC,2008_ASOHC,2008_HIOHC,2008_BLOHC,2008_WHOHC,2008_EQUIV,2008_AMEQUIV,2008_ASEQUIV,2008_HIEQUIV,2008_BLEQUIV,2008_WHEQUIV,2009_STATENAME,2009_TOTD9,2009_AMD9,2009_ASD9,2009_HID9,2009_BLD9,2009_WHD9,2009_HPD9,2009_TRD9,2009_TOTD10,2009_AMD10,2009_ASD10,2009_HID10,2009_BLD10,2009_WHD10,2009_HPD10,2009_TRD10,2009_TOTD11,2009_AMD11,2009_ASD11,2009_HID11,2009_BLD11,2009_WHD11,2009_HPD11,2009_TRD11,2009_TOTD12,2009_AMD12,2009_ASD12,2009_HID12,2009_BLD12,2009_WHD12,2009_HPD12,2009_TRD12,2009_TOTD912,2009_TOTDAM,2009_TOTDAS,2009_TOTDHI,2009_TOTDBL,2009_TOTDWH,2009_TOTDHP,2009_TOTDTR,2009_G9,2009_G10,2009_G11,2009_G12,2009_EBS912,2009_EBSAM,2009_EBSAS,2009_EBSHI,2009_EBSBL,2009_EBSWH,2009_EBSHP,2009_EBSTR,2009_DRP9,2009_DRP10,2009_DRP11,2009_DRP12,2009_DRP912,2009_DRPAM,2009_DRPAS,2009_DRPHI,2009_DRPBL,2009_DRPWH,2009_DRPHP,2009_DRPTR,2009_TOTDPL,2009_AMDPL,2009_ASDPL,2009_HIDPL,2009_BLDPL,2009_WHDPL,2009_HPDPL,2009_TRDPL,2009_AFGEB,2009_AFGEBAM,2009_AFGEBAS,2009_AFGEBHI,2009_AFGEBBL,2009_AFGEBWH,2009_AFGR,2009_AFGRAM,2009_AFGRAS,2009_AFGRHI,2009_AFGRBL,2009_AFGRWH,2009_TOTOHC,2009_AMOHC,2009_ASOHC,2009_HIOHC,2009_BLOHC,2009_WHOHC,2009_HPOHC,2009_TROHC,2009_EQUIV,2009_AMEQUIV,2009_ASEQUIV,2009_HIEQUIV,2009_BLEQUIV,2009_WHEQUIV,2009_HPEQUIV,2009_TREQUIV,2009_RACECAT,2010_STATENAME,2010_TOTD9,2010_AMD9M,2010_AMD9F,2010_AMD9,2010_ASD9M,2010_ASD9F,2010_ASD9,2010_HID9M,2010_HID9F,2010_HID9,2010_BLD9M,2010_BLD9F,2010_BLD9,2010_WHD9M,2010_WHD9F,2010_WHD9,2010_HPD9M,2010_HPD9F,2010_HPD9,2010_TRD9M,2010_TRD9F,2010_TRD9,2010_TOTD10,2010_AMD10M,2010_AMD10F,2010_AMD10,2010_ASD10M,2010_ASD10F,2010_ASD10,2010_HID10M,2010_HID10F,2010_HID10,2010_BLD10M,2010_BLD10F,2010_BLD10,2010_WHD10M,2010_WHD10F,2010_WHD10,2010_HPD10M,2010_HPD10F,2010_HPD10,2010_TRD10M,2010_TRD10F,2010_TRD10,2010_TOTD11,2010_AMD11M,2010_AMD11F,2010_AMD11,2010_ASD11M,2010_ASD11F,2010_ASD11,2010_HID11M,2010_HID11F,2010_HID11,2010_BLD11M,2010_BLD11F,2010_BLD11,2010_WHD11M,2010_WHD11F,2010_WHD11,2010_HPD11M,2010_HPD11F,2010_HPD11,2010_TRD11M,2010_TRD11F,2010_TRD11,2010_TOTD12,2010_AMD12M,2010_AMD12F,2010_AMD12,2010_ASD12M,2010_ASD12F,2010_ASD12,2010_HID12M,2010_HID12F,2010_HID12,2010_BLD12M,2010_BLD12F,2010_BLD12,2010_WHD12M,2010_WHD12F,2010_WHD12,2010_HPD12M,2010_HPD12F,2010_HPD12,2010_TRD12M,2010_TRD12F,2010_TRD12,2010_AMDUGM,2010_AMDUGF,2010_ASDUGM,2010_ASDUGF,2010_HIDUGM,2010_HIDUGF,2010_BLDUGM,2010_BLDUGF,2010_WHDUGM,2010_WHDUGF,2010_HPDUGM,2010_HPDUGF,2010_TRDUGM,2010_TRDUGF,2010_TOTD912,2010_TOTDAMM,2010_TOTDAMF,2010_TOTDAM,2010_TOTDASM,2010_TOTDASF,2010_TOTDAS,2010_TOTDHIM,2010_TOTDHIF,2010_TOTDHI,2010_TOTDBLM,2010_TOTDBLF,2010_TOTDBL,2010_TOTDWHM,2010_TOTDWHF,2010_TOTDWH,2010_TOTDHPM,2010_TOTDHPF,2010_TOTDHP,2010_TOTDTRM,2010_TOTDTRF,2010_TOTDTR,2010_TOTDM,2010_TOTDF,2010_G9,2010_G10,2010_G11,2010_G12,2010_EBS912,2010_EBSAM,2010_EBSAS,2010_EBSHI,2010_EBSBL,2010_EBSWH,2010_EBSHP,2010_EBSTR,2010_DRP9,2010_DRP10,2010_DRP11,2010_DRP12,2010_DRP912,2010_DRPAM,2010_DRPAS,2010_DRPHI,2010_DRPBL,2010_DRPWH,2010_DRPHP,2010_DRPTR,2010_TOTDPL,2010_AMDPLM,2010_AMDPLF,2010_AMDPL,2010_ASDPLM,2010_ASDPLF,2010_ASDPL,2010_HIDPLM,2010_HIDPLF,2010_HIDPL,2010_BLDPLM,2010_BLDPLF,2010_BLDPL,2010_WHDPLM,2010_WHDPLF,2010_WHDPL,2010_HPDPLM,2010_HPDPLF,2010_HPDPL,2010_TRDPLM,2010_TRDPLF,2010_TRDPL,2010_DPLM,2010_DPLF,2010_AFGEB,2010_AFGEBAM,2010_AFGEBAS,2010_AFGEBHI,2010_AFGEBBL,2010_AFGEBWH,2010_AFGR,2010_AFGRAM,2010_AFGRAS,2010_AFGRHI,2010_AFGRBL,2010_AFGRWH,2010_TOTOHC,2010_AMOHCM,2010_AMOHCF,2010_AMOHC,2010_ASOHCM,2010_ASOHCF,2010_ASOHC,2010_HIOHCM,2010_HIOHCF,2010_HIOHC,2010_BLOHCM,2010_BLOHCF,2010_BLOHC,2010_WHOHCM,2010_WHOHCF,2010_WHOHC,2010_HPOHCM,2010_HPOHCF,2010_HPOHC,2010_TROHCM,2010_TROHCF,2010_TROHC,2010_RACECAT
alabama,AL,66.2,74.4,84.3,60.1,57.6,71.2,37918,343,391,478,12026,24680,57311,461,464,795,20887,34683,5349,1263,5,1,0,0,1,0,13,10,0,363,189,0,470,211,0,1461,2,2,0,5,1,0,17,14,0,380,236,0,525,279,0,1358,4,2,0,5,6,0,15,18,0,297,229,0,412,370,0,1267,5,3,0,6,1,0,15,12,0,274,271,0,381,299,0,2.5,1.9,2.6,2.8,2.9,1.3,1.2,2.9,2.9,2.3,3.0,2.0,-2,212907,65352,287,268,0,305,290,0,779,637,0,12918,11959,0,19761,18020,0,55608,235,258,0,299,275,0,526,520,0,10079,10049,0,16948,16326,0,48393,202,188,0,258,253,0,383,381,0,8058,8957,0,15013,14628,0,43536,186,212,0,217,227,0,317,335,0,6902,7868,0,13594,13635,0,6978,48,51,243,3723,2913,2149,33,17,41,301,1749,Alabama,1216,3,0,3,3,0,3,13,14,27,345,170,515,424,230,654,1409,7,3,10,3,3,6,19,12,31,401,238,639,434,272,706,1256,0,3,3,3,0,3,20,13,33,290,215,505,380,309,689,1097,3,0,3,0,3,3,11,8,19,240,196,436,338,277,615,4978,13,6,19,9,6,15,63,47,110,1276,819,2095,1576,1088,2664,2937,1966,64168,285,303,588,333,334,667,838,743,1581,12480,11545,24025,19092,17381,36473,55227,257,255,512,288,281,569,622,553,1175,9668,10107,19775,16584,15862,32446,49175,222,258,480,278,288,566,435,440,875,7904,8767,16671,14934,14957,29891,43985,198,174,372,231,228,459,361,350,711,6831,8008,14839,13554,13455,27009,212555,962,990,1952,1130,1131,2261,2256,2086,4342,36883,38427,75310,64164,61655,125819,105395,104289,1.8999996185302734,2.5999984741210938,2.5999984741210938,2.5,2.299999237060547,1.3999996185302734,0.5999999046325684,1.0,0.7999997138977051,0.5,0.6999998092651367,2.799999237060547,2.299999237060547,2.5,3.5,2.0999984741210938,2.799999237060547,2.5,1.7999992370605469,2.0999984741210938,2.799999237060547,1.8999996185302734,38912,342,411,580,12546,25004,57966,475,513,945,21148,34854,67.0999755859375,72.0,80.0999755859375,61.399993896484375,59.29998779296875,71.699951171875,2308,21,15,79,1213,978,2198,27,20,45,350,1756,Alabama,1256,5,5,10,6,4,10,16,8,24,344,207,551,440,221,661,1335,8,5,13,3,3,6,26,13,39,294,211,505,428,341,769,1221,4,3,7,4,3,7,16,14,30,223,190,413,396,366,762,842,4,3,7,3,0,3,10,5,15,164,132,296,266,248,514,4654,21,16,37,16,10,26,68,40,108,1025,740,1765,1530,1176,2706,2660,1982,64602,302,288,590,339,319,658,970,809,1779,13187,12061,25248,18971,17356,36327,54902,251,260,511,314,358,672,709,667,1376,9949,10251,20200,16408,15735,32143,49286,240,247,487,283,293,576,518,497,1015,8212,9240,17452,14994,14762,29756,45836,218,244,462,260,248,508,386,433,819,7542,8462,16004,14019,14024,28043,214626,1011,1039,2050,1196,1218,2414,2583,2406,4989,38890,40014,78904,64392,61877,126269,108072,106554,1.8999996185302734,2.3999996185302734,2.5,1.7999992370605469,2.1999988555908203,2.0999984741210938,1.5,1.7999992370605469,1.2999992370605469,0.7999997138977051,1.0999994277954102,2.5999984741210938,1.6999998092651367,2.1999988555908203,2.5999984741210938,1.7999992370605469,2.1999988555908203,2.3999996185302734,1.8999996185302734,2.0999984741210938,2.5,1.8999996185302734,41346,437,474,684,13343,26375,59954,531,543,1100,22033,35699,69.0,82.29998779296875,87.29998779296875,62.199981689453125,60.5999755859375,73.89996337890625,2103,18,8,58,1212,806,3479,53,28,65,650,2680,Alabama,865,6,2,16,393,447,-2,-2,900,6,8,28,384,472,-2,-2,829,8,7,25,294,493,-2,-2,698,4,1,20,247,426,-2,-2,3292,24,18,89,1318,1838,-2,-2,64681,56559,49587,46763,217590,2073,2566,5650,79199,127753,-2,-2,1.2999992370605469,1.5999994277954102,1.6999998092651367,1.5,1.5,1.1999998092651367,0.6999998092651367,1.5999994277954102,1.6999998092651367,1.3999996185302734,-2.0,-2.0,42082,461,509,799,13884,26380,-2,-2,60169,544,564,1268,22315,35425,69.89996337890625,84.699951171875,90.199951171875,63.0,62.199981689453125,74.5,2168,17,12,81,1312,744,-2,-2,3316,38,19,59,573,2545,-2,-2,5,Alabama,864.0,4.0,3.0,7.0,3.0,3.0,6.0,9.0,15.0,24.0,261.0,137.0,398.0,262.0,158.0,420.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1128.0,4.0,3.0,7.0,5.0,4.0,9.0,8.0,7.0,15.0,273.0,196.0,469.0,357.0,246.0,603.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1048.0,4.0,5.0,9.0,9.0,5.0,14.0,7.0,6.0,13.0,231.0,175.0,406.0,323.0,267.0,590.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,862.0,3.0,3.0,6.0,4.0,5.0,9.0,3.0,5.0,8.0,180.0,157.0,337.0,265.0,217.0,482.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,3902.0,14.0,11.0,27.0,20.0,17.0,37.0,26.0,33.0,59.0,945.0,665.0,1610.0,1207.0,888.0,2095.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2212.0,1614.0,63338.0,57794.0,50199.0,48164.0,219495.0,2079.0,2685.0,6357.0,79631.0,128361.0,-2.0,-2.0,1.3999996185302734,2.0,2.0999984741210938,1.7999992370605469,1.7999992370605469,1.2999992370605469,1.3999996185302734,0.8999996185302734,2.0,1.5999994277954102,-2.0,-2.0,43166.0,197.0,210.0,407.0,302.0,304.0,606.0,484.0,492.0,976.0,6596.0,7962.0,14558.0,13265.0,13304.0,26569.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,41688.0,44544.0,60080.0,536.0,661.0,1467.0,22266.0,35064.0,71.79998779296875,75.89996337890625,91.699951171875,66.5,65.39996337890625,75.79998779296875,2164.0,7.0,3.0,10.0,8.0,4.0,12.0,52.0,31.0,83.0,708.0,549.0,1257.0,470.0,329.0,799.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,5.0
